Drug,Disease,LossDiff
rosuvastatin,Kidney Renal Papillary Cell Carcinoma,0.0003302414837783374
rosuvastatin,Thyroid Carcinoma,-0.00011025259101932646
rosuvastatin,Liver Hepatocellular Carcinoma,0.0008501349884839637
rosuvastatin,Breast Invasive Carcinoma,0.00035171732152390335
rosuvastatin,Prostate Adenocarcinoma,0.0001687622931913117
rosuvastatin,Bladder Urothelial Carcinoma,0.0008915205786978909
rosuvastatin,Stomach Adenocarcinoma,0.001032761869164478
rosuvastatin,Lung Squamous Cell Carcinoma,0.001033127478706697
rosuvastatin,Ovarian Serous Cystadenocarcinoma,0.00112315172935602
rosuvastatin,Brain Lower Grade Glioma,0.0008829437584747413
rosuvastatin,Skin Cutaneous Melanoma,0.0013160184831670697
rosuvastatin,Lung Adenocarcinoma,0.000940408592097941
rosuvastatin,Kidney Renal Clear Cell Carcinoma,0.0003677233652426559
rosuvastatin,Colon Adenocarcinoma,0.0026981305318532767
rosuvastatin,Uterine Corpus Endometrial Carcinoma,0.0008901038629606839
rosuvastatin,Head and Neck Squamous Cell Carcinoma,0.0015196948638422248
rosuvastatin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0009398073906248305
s-adenosylmethionine,Kidney Renal Papillary Cell Carcinoma,0.0004551472464906836
s-adenosylmethionine,Thyroid Carcinoma,-0.00016165925189852957
s-adenosylmethionine,Liver Hepatocellular Carcinoma,0.0012779468930258053
s-adenosylmethionine,Breast Invasive Carcinoma,0.00019474352290448915
s-adenosylmethionine,Prostate Adenocarcinoma,6.43934228818857e-05
s-adenosylmethionine,Bladder Urothelial Carcinoma,0.0009468939310579349
s-adenosylmethionine,Stomach Adenocarcinoma,0.0008193452907484855
s-adenosylmethionine,Lung Squamous Cell Carcinoma,0.001660076242146391
s-adenosylmethionine,Ovarian Serous Cystadenocarcinoma,0.0018185734345545156
s-adenosylmethionine,Brain Lower Grade Glioma,0.0009993577219385985
s-adenosylmethionine,Skin Cutaneous Melanoma,0.000849427289461624
s-adenosylmethionine,Lung Adenocarcinoma,0.001281800822009238
s-adenosylmethionine,Kidney Renal Clear Cell Carcinoma,0.000206017413964632
s-adenosylmethionine,Colon Adenocarcinoma,0.0009602799961798081
s-adenosylmethionine,Uterine Corpus Endometrial Carcinoma,-0.0005106129889926536
s-adenosylmethionine,Head and Neck Squamous Cell Carcinoma,0.0014571152362726548
s-adenosylmethionine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.001758565266023976
salbutamol,Kidney Renal Papillary Cell Carcinoma,-0.00022999669438142356
salbutamol,Thyroid Carcinoma,-7.965762845496548e-06
salbutamol,Liver Hepatocellular Carcinoma,-0.0008191467117188211
salbutamol,Breast Invasive Carcinoma,0.0007940593800526419
salbutamol,Prostate Adenocarcinoma,0.00017687876306759148
salbutamol,Bladder Urothelial Carcinoma,0.00086335505027475
salbutamol,Stomach Adenocarcinoma,0.0008320651610633778
salbutamol,Lung Squamous Cell Carcinoma,0.0006898610006371708
salbutamol,Ovarian Serous Cystadenocarcinoma,0.000939978905578176
salbutamol,Brain Lower Grade Glioma,0.0003914873369414984
salbutamol,Skin Cutaneous Melanoma,0.0018000364390487356
salbutamol,Lung Adenocarcinoma,0.0011202421311041876
salbutamol,Kidney Renal Clear Cell Carcinoma,-0.0005062897933217347
salbutamol,Colon Adenocarcinoma,0.00012541489058912614
salbutamol,Uterine Corpus Endometrial Carcinoma,0.0003757576801275087
salbutamol,Head and Neck Squamous Cell Carcinoma,0.001324102146371331
salbutamol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0011623016541654429
salmeterol,Kidney Renal Papillary Cell Carcinoma,-2.2612947042310872e-06
salmeterol,Thyroid Carcinoma,0.0003887117586352587
salmeterol,Liver Hepatocellular Carcinoma,-0.0002693547920616157
salmeterol,Breast Invasive Carcinoma,0.00020798091621604398
salmeterol,Prostate Adenocarcinoma,3.6270074200270545e-05
salmeterol,Bladder Urothelial Carcinoma,0.0006021250867929928
salmeterol,Stomach Adenocarcinoma,0.0009734824932109531
salmeterol,Lung Squamous Cell Carcinoma,0.00010575520269773264
salmeterol,Ovarian Serous Cystadenocarcinoma,0.0006770058413643421
salmeterol,Brain Lower Grade Glioma,0.0011658248432718343
salmeterol,Skin Cutaneous Melanoma,0.0003633706692695027
salmeterol,Lung Adenocarcinoma,-2.2599711154702717e-06
salmeterol,Kidney Renal Clear Cell Carcinoma,0.00013826569112446174
salmeterol,Colon Adenocarcinoma,0.0010096944494789595
salmeterol,Uterine Corpus Endometrial Carcinoma,0.0004632044443749428
salmeterol,Head and Neck Squamous Cell Carcinoma,-0.000212890832557322
salmeterol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00048588179729202875
salvianolic acid b,Kidney Renal Papillary Cell Carcinoma,5.869704427124423e-05
salvianolic acid b,Thyroid Carcinoma,1.550889150661941e-06
salvianolic acid b,Liver Hepatocellular Carcinoma,-0.00023430988543213794
salvianolic acid b,Breast Invasive Carcinoma,0.0005080019580713969
salvianolic acid b,Prostate Adenocarcinoma,6.663718914786188e-05
salvianolic acid b,Bladder Urothelial Carcinoma,0.002126145683452019
salvianolic acid b,Stomach Adenocarcinoma,0.00048348229673429445
salvianolic acid b,Lung Squamous Cell Carcinoma,0.0018698029818129402
salvianolic acid b,Ovarian Serous Cystadenocarcinoma,0.0007404078085031518
salvianolic acid b,Brain Lower Grade Glioma,0.0009674286587551095
salvianolic acid b,Skin Cutaneous Melanoma,0.0019132511704388565
salvianolic acid b,Lung Adenocarcinoma,0.0021528121340335547
salvianolic acid b,Kidney Renal Clear Cell Carcinoma,0.00029181154301531896
salvianolic acid b,Colon Adenocarcinoma,0.0005695967421085135
salvianolic acid b,Uterine Corpus Endometrial Carcinoma,0.0005402715353386601
salvianolic acid b,Head and Neck Squamous Cell Carcinoma,0.0019141961777875637
salvianolic acid b,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.001198757006363438
selective beta-2-adrenoreceptor agonists,Kidney Renal Papillary Cell Carcinoma,8.789255696345922e-05
selective beta-2-adrenoreceptor agonists,Thyroid Carcinoma,0.0002032913013615377
selective beta-2-adrenoreceptor agonists,Liver Hepatocellular Carcinoma,0.0006544784274946314
selective beta-2-adrenoreceptor agonists,Breast Invasive Carcinoma,3.4512221170673875e-05
selective beta-2-adrenoreceptor agonists,Prostate Adenocarcinoma,4.99424771431202e-05
selective beta-2-adrenoreceptor agonists,Bladder Urothelial Carcinoma,0.0011650511481710812
selective beta-2-adrenoreceptor agonists,Stomach Adenocarcinoma,0.0006426954389252337
selective beta-2-adrenoreceptor agonists,Lung Squamous Cell Carcinoma,0.00020108372030074316
selective beta-2-adrenoreceptor agonists,Ovarian Serous Cystadenocarcinoma,0.0003420925187827439
selective beta-2-adrenoreceptor agonists,Brain Lower Grade Glioma,0.0001843860723185986
selective beta-2-adrenoreceptor agonists,Skin Cutaneous Melanoma,0.0010449733403550044
selective beta-2-adrenoreceptor agonists,Lung Adenocarcinoma,0.0003315916188125656
selective beta-2-adrenoreceptor agonists,Kidney Renal Clear Cell Carcinoma,-0.0002201712016876023
selective beta-2-adrenoreceptor agonists,Colon Adenocarcinoma,0.0002884116758869848
selective beta-2-adrenoreceptor agonists,Uterine Corpus Endometrial Carcinoma,0.00010638022970778094
selective beta-2-adrenoreceptor agonists,Head and Neck Squamous Cell Carcinoma,6.42804324928914e-05
selective beta-2-adrenoreceptor agonists,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00045230812647127085
Selective serotonin reuptake inhibitors,Kidney Renal Papillary Cell Carcinoma,0.0007964058861760825
Selective serotonin reuptake inhibitors,Thyroid Carcinoma,0.0002776879393918963
Selective serotonin reuptake inhibitors,Liver Hepatocellular Carcinoma,0.0008091198256227394
Selective serotonin reuptake inhibitors,Breast Invasive Carcinoma,0.0007310053148573414
Selective serotonin reuptake inhibitors,Prostate Adenocarcinoma,0.0004578158952794523
Selective serotonin reuptake inhibitors,Bladder Urothelial Carcinoma,0.0016578142782375572
Selective serotonin reuptake inhibitors,Stomach Adenocarcinoma,0.0011068226301564454
Selective serotonin reuptake inhibitors,Lung Squamous Cell Carcinoma,0.000853622675496668
Selective serotonin reuptake inhibitors,Ovarian Serous Cystadenocarcinoma,0.001947937840846059
Selective serotonin reuptake inhibitors,Brain Lower Grade Glioma,0.000490325796024893
Selective serotonin reuptake inhibitors,Skin Cutaneous Melanoma,0.001759265230866691
Selective serotonin reuptake inhibitors,Lung Adenocarcinoma,0.0014696952355363168
Selective serotonin reuptake inhibitors,Kidney Renal Clear Cell Carcinoma,0.0015588491983138607
Selective serotonin reuptake inhibitors,Colon Adenocarcinoma,0.0013349288881423227
Selective serotonin reuptake inhibitors,Uterine Corpus Endometrial Carcinoma,0.001733022244952398
Selective serotonin reuptake inhibitors,Head and Neck Squamous Cell Carcinoma,0.0012418738476515866
Selective serotonin reuptake inhibitors,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002396006584167465
sertraline,Kidney Renal Papillary Cell Carcinoma,0.00038235821829747386
sertraline,Thyroid Carcinoma,0.00012546439909122165
sertraline,Liver Hepatocellular Carcinoma,-0.0003004098861369098
sertraline,Breast Invasive Carcinoma,0.00021221424515572852
sertraline,Prostate Adenocarcinoma,6.521777135365811e-05
sertraline,Bladder Urothelial Carcinoma,0.001978196189277559
sertraline,Stomach Adenocarcinoma,0.001191445494316612
sertraline,Lung Squamous Cell Carcinoma,0.0020947556981794737
sertraline,Ovarian Serous Cystadenocarcinoma,0.0011614228706454677
sertraline,Brain Lower Grade Glioma,0.00184654897557488
sertraline,Skin Cutaneous Melanoma,0.0013333708280525603
sertraline,Lung Adenocarcinoma,0.0007278490634821999
sertraline,Kidney Renal Clear Cell Carcinoma,-0.0010146111880357633
sertraline,Colon Adenocarcinoma,0.0013305431424973369
sertraline,Uterine Corpus Endometrial Carcinoma,0.0004054661562252038
sertraline,Head and Neck Squamous Cell Carcinoma,0.0002966989569252343
sertraline,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002098374678329984
sevoflurane,Kidney Renal Papillary Cell Carcinoma,-0.00034985389603030547
sevoflurane,Thyroid Carcinoma,-1.120721413331062e-05
sevoflurane,Liver Hepatocellular Carcinoma,-0.0007015488618143606
sevoflurane,Breast Invasive Carcinoma,1.149993488736567e-05
sevoflurane,Prostate Adenocarcinoma,8.303829840297412e-06
sevoflurane,Bladder Urothelial Carcinoma,0.002297996786049339
sevoflurane,Stomach Adenocarcinoma,-0.00034224162622062957
sevoflurane,Lung Squamous Cell Carcinoma,0.0016839340900069778
sevoflurane,Ovarian Serous Cystadenocarcinoma,0.0010268362303871514
sevoflurane,Brain Lower Grade Glioma,0.0007714709289089128
sevoflurane,Skin Cutaneous Melanoma,0.002612736257462256
sevoflurane,Lung Adenocarcinoma,0.00030679142137871593
sevoflurane,Kidney Renal Clear Cell Carcinoma,-0.00017187734062856785
sevoflurane,Colon Adenocarcinoma,0.0009833657721611932
sevoflurane,Uterine Corpus Endometrial Carcinoma,0.0005605594722362606
sevoflurane,Head and Neck Squamous Cell Carcinoma,0.0011706237109179395
sevoflurane,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0003535688871687204
sibutramine,Kidney Renal Papillary Cell Carcinoma,0.0008044233413828927
sibutramine,Thyroid Carcinoma,0.000251617316495285
sibutramine,Liver Hepatocellular Carcinoma,0.0009476593881341255
sibutramine,Breast Invasive Carcinoma,0.0004806556077142865
sibutramine,Prostate Adenocarcinoma,4.820266148187395e-05
sibutramine,Bladder Urothelial Carcinoma,0.003876469012889505
sibutramine,Stomach Adenocarcinoma,0.0023125665171337185
sibutramine,Lung Squamous Cell Carcinoma,0.001697127246384511
sibutramine,Ovarian Serous Cystadenocarcinoma,0.0012377769365832902
sibutramine,Brain Lower Grade Glioma,0.0013432855077884609
sibutramine,Skin Cutaneous Melanoma,0.0016792683858001477
sibutramine,Lung Adenocarcinoma,0.0009752381769444595
sibutramine,Kidney Renal Clear Cell Carcinoma,-0.00011316148707501972
sibutramine,Colon Adenocarcinoma,0.0026659046776318805
sibutramine,Uterine Corpus Endometrial Carcinoma,0.0008662635511184236
sibutramine,Head and Neck Squamous Cell Carcinoma,0.0039292012979536325
sibutramine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0002926473861390777
sildenafil,Kidney Renal Papillary Cell Carcinoma,0.0002638721311099823
sildenafil,Thyroid Carcinoma,0.0002986636690118071
sildenafil,Liver Hepatocellular Carcinoma,0.000761950236198794
sildenafil,Breast Invasive Carcinoma,0.0005134353482515675
sildenafil,Prostate Adenocarcinoma,4.132250247553756e-05
sildenafil,Bladder Urothelial Carcinoma,0.004115092999393344
sildenafil,Stomach Adenocarcinoma,0.0008502515347093675
sildenafil,Lung Squamous Cell Carcinoma,0.0028073967685273925
sildenafil,Ovarian Serous Cystadenocarcinoma,0.0008377382719694682
sildenafil,Brain Lower Grade Glioma,0.0008161991150209102
sildenafil,Skin Cutaneous Melanoma,0.0014523098597016171
sildenafil,Lung Adenocarcinoma,0.002173131625540126
sildenafil,Kidney Renal Clear Cell Carcinoma,0.0017805111064360447
sildenafil,Colon Adenocarcinoma,0.002220729207713462
sildenafil,Uterine Corpus Endometrial Carcinoma,0.000294289417352106
sildenafil,Head and Neck Squamous Cell Carcinoma,0.0018055631424569673
sildenafil,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002114171670241799
silibinin,Kidney Renal Papillary Cell Carcinoma,0.00015535013612752446
silibinin,Thyroid Carcinoma,-5.661174654960667e-05
silibinin,Liver Hepatocellular Carcinoma,9.689415182045914e-06
silibinin,Breast Invasive Carcinoma,0.00010243650508605095
silibinin,Prostate Adenocarcinoma,-8.179687976307063e-06
silibinin,Bladder Urothelial Carcinoma,0.00018909079640031524
silibinin,Stomach Adenocarcinoma,0.0005560206461962314
silibinin,Lung Squamous Cell Carcinoma,-1.861135579894757e-05
silibinin,Ovarian Serous Cystadenocarcinoma,0.0003139093135719806
silibinin,Brain Lower Grade Glioma,0.0001127820195021223
silibinin,Skin Cutaneous Melanoma,0.0006147854352785531
silibinin,Lung Adenocarcinoma,0.00016501633489536261
silibinin,Kidney Renal Clear Cell Carcinoma,0.0008504137052939397
silibinin,Colon Adenocarcinoma,0.0009495880242973043
silibinin,Uterine Corpus Endometrial Carcinoma,0.0001584000882423109
silibinin,Head and Neck Squamous Cell Carcinoma,0.0004791633731822564
silibinin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005287702110680581
simeprevir,Kidney Renal Papillary Cell Carcinoma,0.0008278821946373083
simeprevir,Thyroid Carcinoma,0.00037040448832241187
simeprevir,Liver Hepatocellular Carcinoma,0.0007393140171511603
simeprevir,Breast Invasive Carcinoma,0.00037220131081218134
simeprevir,Prostate Adenocarcinoma,8.041707231393476e-05
simeprevir,Bladder Urothelial Carcinoma,0.0004292710264068855
simeprevir,Stomach Adenocarcinoma,0.00048352392551878067
simeprevir,Lung Squamous Cell Carcinoma,0.0006148232746336247
simeprevir,Ovarian Serous Cystadenocarcinoma,0.00038798834672613134
simeprevir,Brain Lower Grade Glioma,6.725225202711683e-05
simeprevir,Skin Cutaneous Melanoma,0.0002593438275157123
simeprevir,Lung Adenocarcinoma,0.0003175358542750528
simeprevir,Kidney Renal Clear Cell Carcinoma,9.748889849734433e-05
simeprevir,Colon Adenocarcinoma,0.0002866211493677051
simeprevir,Uterine Corpus Endometrial Carcinoma,0.0005906768161837161
simeprevir,Head and Neck Squamous Cell Carcinoma,0.00023894302433515868
simeprevir,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,-0.0003828787397254535
simvastatin,Kidney Renal Papillary Cell Carcinoma,0.001775188463244154
simvastatin,Thyroid Carcinoma,-0.00010344904254783807
simvastatin,Liver Hepatocellular Carcinoma,0.0023917999367180755
simvastatin,Breast Invasive Carcinoma,0.000886371167829969
simvastatin,Prostate Adenocarcinoma,0.0001464241191928016
simvastatin,Bladder Urothelial Carcinoma,0.0007911911494813073
simvastatin,Stomach Adenocarcinoma,0.0004924891570307177
simvastatin,Lung Squamous Cell Carcinoma,-0.0004098965002713673
simvastatin,Ovarian Serous Cystadenocarcinoma,0.0011658548537771373
simvastatin,Brain Lower Grade Glioma,0.0007361950036335552
simvastatin,Skin Cutaneous Melanoma,0.003021889488528262
simvastatin,Lung Adenocarcinoma,-4.006941910154049e-05
simvastatin,Kidney Renal Clear Cell Carcinoma,0.0015435392352250664
simvastatin,Colon Adenocarcinoma,0.0020235985766685173
simvastatin,Uterine Corpus Endometrial Carcinoma,0.0007423687918985345
simvastatin,Head and Neck Squamous Cell Carcinoma,0.00037269344184597263
simvastatin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.001702479151162234
simvastatin acid,Kidney Renal Papillary Cell Carcinoma,0.0004566628504067638
simvastatin acid,Thyroid Carcinoma,0.000272130839187992
simvastatin acid,Liver Hepatocellular Carcinoma,0.0003229785659505935
simvastatin acid,Breast Invasive Carcinoma,0.00012480072352278327
simvastatin acid,Prostate Adenocarcinoma,0.00016937412313933659
simvastatin acid,Bladder Urothelial Carcinoma,0.0010172191199371073
simvastatin acid,Stomach Adenocarcinoma,0.0005491415219945784
simvastatin acid,Lung Squamous Cell Carcinoma,0.001381959978461178
simvastatin acid,Ovarian Serous Cystadenocarcinoma,0.00012206700548011984
simvastatin acid,Brain Lower Grade Glioma,-0.0005178737392430022
simvastatin acid,Skin Cutaneous Melanoma,0.0008037592121830084
simvastatin acid,Lung Adenocarcinoma,0.0004492576141274074
simvastatin acid,Kidney Renal Clear Cell Carcinoma,1.5189533050230519e-05
simvastatin acid,Colon Adenocarcinoma,0.0015499374788740584
simvastatin acid,Uterine Corpus Endometrial Carcinoma,0.0003010744055171599
simvastatin acid,Head and Neck Squamous Cell Carcinoma,0.001015180046788322
simvastatin acid,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005215998942201733
sirolimus,Kidney Renal Papillary Cell Carcinoma,0.00042472216149281873
sirolimus,Thyroid Carcinoma,4.354437643830818e-05
sirolimus,Liver Hepatocellular Carcinoma,0.0004346451366365911
sirolimus,Breast Invasive Carcinoma,0.00039715859230022855
sirolimus,Prostate Adenocarcinoma,0.0003698757445042748
sirolimus,Bladder Urothelial Carcinoma,0.0014572069684209322
sirolimus,Stomach Adenocarcinoma,0.00047576336142466367
sirolimus,Lung Squamous Cell Carcinoma,0.0006633178239891846
sirolimus,Ovarian Serous Cystadenocarcinoma,0.00019785459836325626
sirolimus,Brain Lower Grade Glioma,0.0007578243274231622
sirolimus,Skin Cutaneous Melanoma,0.00137628046602849
sirolimus,Lung Adenocarcinoma,0.0010675012304605213
sirolimus,Kidney Renal Clear Cell Carcinoma,0.000676978207551504
